"OEC ID";"HS ID";"Product Level";"Product Name";"Revision"
"9440141";"44.01.41";"HS6";"Sawdust Fuel, Non-Agglomerated";"HS22"
"9440149";"44.01.49";"HS6";"Non-Agglomerated Wood Waste (Excl. Sawdust)";"HS22"
"94402";"44.02";"HS4";"Wood Charcoal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440200";"44.02.00";"HS6";"Wood charcoal (including shell or nut charcoal)";"HS92,HS96,HS02"
"9440210";"44.02.10";"HS6";"Charcoal of bamboo, including derivates";"HS07,HS12,HS17,HS22"
"9440220";"44.02.20";"HS6";"Nut or Shell Charcoal (Agglomerated or Not)";"HS22"
"9440290";"44.02.90";"HS6";"Charcoal of wood other than bamboo, including derivates";"HS07,HS12,HS17,HS22"
"94403";"44.03";"HS4";"Rough Wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440310";"44.03.10";"HS6";"Poles, treated or painted with preservatives";"HS92,HS96,HS02,HS07,HS12"
"9440311";"44.03.11";"HS6";"Wood; coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives";"HS17,HS22"
"9440312";"44.03.12";"HS6";"Wood; non-coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives";"HS17,HS22"
"9440320";"44.03.20";"HS6";"Logs, poles, coniferous not treated or painted";"HS92,HS96,HS02,HS07,HS12"
"9440321";"44.03.21";"HS6";"Rough Pine Wood (≥15cm, Untreated)";"HS17,HS22"
"9440322";"44.03.22";"HS6";"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm";"HS17,HS22"
"9440323";"44.03.23";"HS6";"Coniferous Fir & Spruce Wood (Untreated, Rough, Cross-Section ≥15cm)";"HS17,HS22"
"9440324";"44.03.24";"HS6";"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm";"HS17,HS22"
"9440325";"44.03.25";"HS6";"Wood; coniferous species n.e.c in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more";"HS17,HS22"
"9440326";"44.03.26";"HS6";"Wood; coniferous species n.e.c in headings 4403.22 or 4403.24, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm";"HS17,HS22"
"9440331";"44.03.31";"HS6";"Logs, Meranti (light or dark red), Bakau";"HS92"
"9440332";"44.03.32";"HS6";"Logs, white Lauan/Meranti/Seraya/yellow Meranti/Alan";"HS92"
"9440333";"44.03.33";"HS6";"Logs, Keruing/Ramin/Kapur/Teak/Jongkong/Merbau/etc";"HS92"
"9440334";"44.03.34";"HS6";"Logs, Okoume/Obeche/Sapelli/Sipo/Acajou d'Afrique/etc";"HS92"
"9440335";"44.03.35";"HS6";"Logs, Tiama, Mansonia, Ilomba, Dibetou, Limba, Azobe";"HS92"
"9440341";"44.03.41";"HS6";"Tropical Wood: Meranti Types (Rough & Untreated)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440342";"44.03.42";"HS6";"Rough Teak Wood";"HS22"
"9440349";"44.03.49";"HS6";"Tropical Wood: Excluding Meranti Types (Rough & Untreated)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440391";"44.03.91";"HS6";"Logs, Oak (Quercus spp)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440392";"44.03.92";"HS6";"Logs, Beech (Fagus spp)";"HS92,HS96,HS02,HS07,HS12"
"9440393";"44.03.93";"HS6";"Wood; of beech (Fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more";"HS17,HS22"
"9440394";"44.03.94";"HS6";"Wood; of beech (Fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm";"HS17,HS22"
"9440395";"44.03.95";"HS6";"Wood; of birch (Betula spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more";"HS17,HS22"
"9440396";"44.03.96";"HS6";"Wood; of birch (Betula spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm";"HS17,HS22"
"9440397";"44.03.97";"HS6";"Wood; of poplar and aspen (Populus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";"HS17,HS22"
"9440398";"44.03.98";"HS6";"Wood; of eucalyptus (Eucalyptus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";"HS17,HS22"
"9440399";"44.03.99";"HS6";"Logs, non-coniferous nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94404";"44.04";"HS4";"Wood Stakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440410";"44.04.10";"HS6";"Poles, piles etc, coniferous, pointed but not sawn";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440420";"44.04.20";"HS6";"Poles, piles etc, non-coniferous, pointed, not sawn";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94405";"44.05";"HS4";"Wood Wool";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440500";"44.05.00";"HS6";"Wood wool, wood flour";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94406";"44.06";"HS4";"Railroad Ties";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440610";"44.06.10";"HS6";"Ties, railway or tramway, wood not impregnated";"HS92,HS96,HS02,HS07,HS12"
"9440611";"44.06.11";"HS6";"Wood; railway or tramway sleepers (cross-ties), not impregnated, coniferous";"HS17,HS22"
"9440612";"44.06.12";"HS6";"Wood; railway or tramway sleepers (cross-ties), not impregnated, non-coniferous";"HS17,HS22"
"9440690";"44.06.90";"HS6";"Ties, railway or tramway, impregnated wood";"HS92,HS96,HS02,HS07,HS12"
"9440691";"44.06.91";"HS6";"Wood; railway or tramway sleepers (cross-ties), impregnated, coniferous";"HS17,HS22"
"9440692";"44.06.92";"HS6";"Wood; railway or tramway sleepers (cross-ties), impregnated, non-coniferous";"HS17,HS22"
"94407";"44.07";"HS4";"Sawn Wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440710";"44.07.10";"HS6";"Lumber, coniferous (softwood) thickness < 6 mm";"HS92,HS96,HS02,HS07,HS12"
"9440711";"44.07.11";"HS6";"Coniferous Pine Wood (>6mm)";"HS17,HS22"
"9440712";"44.07.12";"HS6";"Coniferous Wood: Fir & Spruce (>6mm)";"HS17,HS22"
"9440713";"44.07.13";"HS6";"S-P-F Coniferous Wood, Sawn or Chipped";"HS22"
"9440714";"44.07.14";"HS6";"Hem-Fir Wood";"HS22"
"9440719";"44.07.19";"HS6";"Other Coniferous Wood (>6mm)";"HS17,HS22"
"9440721";"44.07.21";"HS6";"Lumber, Meranti red, Meranti Bakau, White Lauan etc";"HS92,HS07,HS12,HS17,HS22"
"9440722";"44.07.22";"HS6";"Lumber, Okoume, Obeche, Sapelli/Sipo/Acajou/Makore/et";"HS92,HS07,HS12,HS17,HS22"
"9440723";"44.07.23";"HS6";"Tropical teak wood, processed >6mm thickness";"HS92,HS22"
"9440724";"44.07.24";"HS6";"Tropical Wood: Mahogany, Balsa, etc. (Treated, >6mm)";"HS96,HS02"
"9440725";"44.07.25";"HS6";"Tropical Wood: Various Meranti Types (Treated, >6mm)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440726";"44.07.26";"HS6";"Tropical Wood: White Meranti and Alan Types (Treated, >6mm)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440727";"44.07.27";"HS6";"Wood, tropical: sapelli, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";"HS07,HS12,HS17,HS22"
"9440728";"44.07.28";"HS6";"Wood, tropical: iroko, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";"HS07,HS12,HS17,HS22"
"9440729";"44.07.29";"HS6";"Tropical Wood: Other Types as Noted (Treated, >6mm)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440791";"44.07.91";"HS6";"Lumber, Oak (Quercus spp)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440792";"44.07.92";"HS6";"Lumber, Beech (Fagus spp)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440793";"44.07.93";"HS6";"Wood: maple (Acer spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";"HS07,HS12,HS17,HS22"
"9440794";"44.07.94";"HS6";"Wood: cherry (Prunus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";"HS07,HS12,HS17,HS22"
"9440795";"44.07.95";"HS6";"Wood: ash (Fraxinus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";"HS07,HS12,HS17,HS22"
"9440796";"44.07.96";"HS6";"Wood; of birch (Betula spp.), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed";"HS17,HS22"
"9440797";"44.07.97";"HS6";"Wood; of poplar and aspen (Populus spp.), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed";"HS17,HS22"
"9440799";"44.07.99";"HS6";"Lumber, non-coniferous nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94408";"44.08";"HS4";"Veneer Sheets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440810";"44.08.10";"HS6";"Veneer or ply sheet, coniferous (softwood) <6 mm thic";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440820";"44.08.20";"HS6";"Veneer or ply sheet, tropical woods, <6 mm thick";"HS92"
"9440831";"44.08.31";"HS6";"Tropical Wood: Meranti Types for Veneer/Plywood (≤6mm)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440839";"44.08.39";"HS6";"Tropical Wood: Excluding Meranti Types for Veneer/Plywood (≤6mm)";"HS96,HS02,HS07,HS12,HS17,HS22"
"9440890";"44.08.90";"HS6";"Veneer,ply sheet, not conifer or tropical, <6 mm thic";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94409";"44.09";"HS4";"Shaped Wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440910";"44.09.10";"HS6";"Coniferous wood continuously shaped along any edges";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9440920";"44.09.20";"HS6";"Non-conifer wood continuously shaped along any edges";"HS92,HS96,HS02"
"9440921";"44.09.21";"HS6";"Wood: bamboo (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed";"HS07,HS12,HS17,HS22"
"9440922";"44.09.22";"HS6";"Wood; tropical (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed";"HS17,HS22"
"9440929";"44.09.29";"HS6";"Non-Coniferous Shaped Wood (Excl. Bamboo, For Parquet Flooring)";"HS07,HS12,HS17,HS22"
"94410";"44.10";"HS4";"Particle Board";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441010";"44.10.10";"HS6";"Particle board of wood";"HS92"
"9441011";"44.10.11";"HS6";"Particle Board: Wood with Resins/Organic Binders";"HS96,HS07,HS12,HS17,HS22"
"9441012";"44.10.12";"HS6";"Oriented Strand Board (OSB) with Organic Binders";"HS07,HS12,HS17,HS22"
"9441019";"44.10.19";"HS6";"Wood Board: Wafer & Similar Types with Binders";"HS96,HS07,HS12,HS17,HS22"
"9441021";"44.10.21";"HS6";"Oriented strand board & waferboard, of wood, unwkd./not further worked than ...";"HS02"
"9441029";"44.10.29";"HS6";"Oriented strand board & waferboard, of wood (excl. of 4410.21)";"HS02"
"9441031";"44.10.31";"HS6";"Particle board other than oriented strand board & waferboard, of wood, unwk ...";"HS02"
"9441032";"44.10.32";"HS6";"Wood Particle Board (Excl. OSB & Waferboard)";"HS02"
"9441033";"44.10.33";"HS6";"Particle board other than oriented strand board & waferboard, of wood, surf ...";"HS02"
"9441039";"44.10.39";"HS6";"Particle board, of wood, n.e.s. in 44.10";"HS02"
"9441090";"44.10.90";"HS6";"Particle board of ligneous materials except wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94411";"44.11";"HS4";"Wood Fiberboard";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441111";"44.11.11";"HS6";"Fibreboard >0.8 g/cm2 not worked or surface covered";"HS92,HS96,HS02"
"9441112";"44.11.12";"HS6";"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm";"HS07,HS12,HS17,HS22"
"9441113";"44.11.13";"HS6";"Medium Density Fibreboard (MDF) 5-9mm Thick";"HS07,HS12,HS17,HS22"
"9441114";"44.11.14";"HS6";"Medium density fibreboard (MDF), of a thickness exceeding 9 mm";"HS07,HS12,HS17,HS22"
"9441119";"44.11.19";"HS6";"Fibreboard >0.8 g/cm2 worked/surface covered";"HS92,HS96,HS02"
"9441121";"44.11.21";"HS6";"Fibreboard 0.5 - 0.8 g/cm2 not worked/surface covered";"HS92,HS96,HS02"
"9441129";"44.11.29";"HS6";"Fibreboard 0.5 - 0.8 g/cm2 worked/surface covered";"HS92,HS96,HS02"
"9441131";"44.11.31";"HS6";"Fibreboard 0.35- 0.5 g/cm2 not worked/surface covered";"HS92,HS96,HS02"
"9441139";"44.11.39";"HS6";"Fibreboard 0.35- 0.5 g/cm2 worked/surface covered";"HS92,HS96,HS02"
"9441191";"44.11.91";"HS6";"Fibreboard nes not worked or surface covered nes";"HS92,HS96,HS02"
"9441192";"44.11.92";"HS6";"Fibreboard (other than MDF) of a density exceeding 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances";"HS07,HS12,HS17,HS22"
"9441193";"44.11.93";"HS6";"Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances";"HS07,HS12,HS17,HS22"
"9441194";"44.11.94";"HS6";"Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances";"HS07,HS12,HS17,HS22"
"9441199";"44.11.99";"HS6";"Fibreboard nes, worked or surface covered";"HS92,HS96,HS02"
"94412";"44.12";"HS4";"Plywood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441210";"44.12.10";"HS6";"Plywood, veneered panels and similar laminated wood: of bamboo";"HS07,HS12,HS17,HS22"
"9441211";"44.12.11";"HS6";"Plywood 1 or 2 outer ply tropical hardwood (ply <6 mm";"HS92"
"9441212";"44.12.12";"HS6";"Plywood, 1 or 2 outer ply non-conifer nes (ply <6 mm)";"HS92"
"9441213";"44.12.13";"HS6";"Plywood: With Tropical Wood Outer Ply (Each Ply ≤6mm)";"HS96,HS02"
"9441214";"44.12.14";"HS6";"Plywood: Non-Coniferous, Excludes Tropical Wood Outer Ply (Each Ply ≤6mm)";"HS96,HS02"
"9441219";"44.12.19";"HS6";"Plywood, all softwood, each ply < 6mm thick";"HS92,HS96,HS02"
"9441221";"44.12.21";"HS6";"Panels, 1 outer ply non-conifer & 1 ply particle boar";"HS92"
"9441222";"44.12.22";"HS6";"Plywood; (not consisting only of sheets of wood), with at least one outer ply of non-coniferous wood and at least one ply of tropical wood (as specified in subheading note 1, chapter 44, customs tariff)";"HS96,HS02"
"9441223";"44.12.23";"HS6";"Plywood; (not consisting only of sheets of wood), with at least one outer ply of non-coniferous wood, with at least one layer of particle board, (without a ply of tropical wood as specified in subheading note 1, chapter 44, customs tariff)";"HS96,HS02"
"9441229";"44.12.29";"HS6";"Panels, 1 outer ply non-coniferous wood nes";"HS92,HS96,HS02"
"9441231";"44.12.31";"HS6";"Plywood with Tropical Wood Outer Ply (≤6mm)";"HS07,HS12,HS17,HS22"
"9441232";"44.12.32";"HS6";"Non-Tropical Non-Coniferous Plywood (≤6mm Plies)";"HS07,HS12"
"9441233";"44.12.33";"HS6";"Plywood with Fine Hardwood Outer Plies (≤6mm)";"HS17,HS22"
"9441234";"44.12.34";"HS6";"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood not listed in subheading 4412.33";"HS17,HS22"
"9441239";"44.12.39";"HS6";"Plywood (≤6mm Plys, No Outer Non-Coniferous/Tropical Wood)";"HS07,HS12,HS17,HS22"
"9441241";"44.12.41";"HS6";"LVL with Tropical Wood Outer Ply";"HS22"
"9441242";"44.12.42";"HS6";"LVL with Non-Coniferous Outer Ply";"HS22"
"9441249";"44.12.49";"HS6";"LVL with Coniferous Outer Plies";"HS22"
"9441251";"44.12.51";"HS6";"Blockboard with Tropical Wood Layer";"HS22"
"9441252";"44.12.52";"HS6";"Blockboard with Non-Coniferous Outer Ply";"HS22"
"9441259";"44.12.59";"HS6";"Blockboard with Coniferous Outer Plies";"HS22"
"9441291";"44.12.91";"HS6";"Plywood with tropical wood outer ply";"HS92,HS22"
"9441292";"44.12.92";"HS6";"Plywood; (not consisting only of sheets of wood), with at least one ply of tropical wood (specified in subheading note 1, chapter 44, customs tariff), not containing an outer ply of non-coniferous wood";"HS96,HS02,HS22"
"9441293";"44.12.93";"HS6";"Plywood; (not consisting only of sheets of wood), no outer ply of non-coniferous and no ply of tropical wood (in subheading note 1, chapter 44, customs tariff), but containing at least one layer of particle board";"HS96,HS02"
"9441294";"44.12.94";"HS6";"Blockboard, laminboard and battenboard (not bamboo, and other than plywood consisting only of sheets of wood each ply 6mm or thinner)";"HS07,HS12,HS17"
"9441299";"44.12.99";"HS6";"Panels, laminated wood, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94413";"44.13";"HS4";"Densified Wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441300";"44.13.00";"HS6";"Densified wood, in blocks, plates, strips or profile";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94414";"44.14";"HS4";"Wood Frames";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441400";"44.14.00";"HS6";"Wooden frames for paintings, photographs, mirrors etc";"HS92,HS96,HS02,HS07,HS12,HS17"
"9441410";"44.14.10";"HS6";"Tropical Wooden Frames";"HS22"
"9441490";"44.14.90";"HS6";"Non-Tropical Wooden Frames";"HS22"
"94415";"44.15";"HS4";"Wood Crates";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441510";"44.15.10";"HS6";"Wooden cases, boxes, crates, drums and containers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441520";"44.15.20";"HS6";"Wooden pallets, box pallets and load boards";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94416";"44.16";"HS4";"Wood Barrels";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441600";"44.16.00";"HS6";"Wooden casks, barrels, vats, tubs, etc.";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94417";"44.17";"HS4";"Wooden Tool Handles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441700";"44.17.00";"HS6";"Tools, broom handles,bodies, etc, of wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"94418";"44.18";"HS4";"Wood Carpentry";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441810";"44.18.10";"HS6";"Windows, French-windows, frames, of wood";"HS92,HS96,HS02,HS07,HS12,HS17"
"9441811";"44.18.11";"HS6";"Tropical Wood Windows and Frames";"HS22"
"9441819";"44.18.19";"HS6";"Non-Tropical Wood Windows and Frames";"HS22"
"9441820";"44.18.20";"HS6";"Doors, frames and thresholds, of wood";"HS92,HS96,HS02,HS07,HS12,HS17"
"9441821";"44.18.21";"HS6";"Tropical Wood Doors and Frames";"HS22"
"9441829";"44.18.29";"HS6";"Non-Tropical Wood Doors and Frames";"HS22"
"9441830";"44.18.30";"HS6";"Wood posts and beams, excluding builders' joinery and carpentry products";"HS92,HS96,HS02,HS22"
"9441840";"44.18.40";"HS6";"Shuttering for concrete constructional work, of wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441850";"44.18.50";"HS6";"Shingles and shakes, of wood";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"9441860";"44.18.60";"HS6";"Wood: posts and beams";"HS07,HS12,HS17"
"9441871";"44.18.71";"HS6";"Wood: assembled flooring panels, for mosaic floors";"HS07,HS12"
"9441872";"44.18.72";"HS6";"Wood: assembled flooring panels, multilayer, other than mosaic";"HS07,HS12"
"9441873";"44.18.73";"HS6";"Wood; assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo";"HS17,HS22"
"9441874";"44.18.74";"HS6";"Wood; assembled flooring panels, not of bamboo or with at least the top layer (wear layer) of bamboo, for mosaic floors";"HS17,HS22"
"9441875";"44.18.75";"HS6";"Multilayer Wood Flooring Panels (Excl. Bamboo or Top Bamboo Layer)";"HS17,HS22"
"9441879";"44.18.79";"HS6";"Wood: assembled flooring panels, other than multilayer or mosaic";"HS07,HS12,HS17,HS22"
"9441881";"44.18.81";"HS6";"Glue-Laminated Timber";"HS22"
"9441882";"44.18.82";"HS6";"Cross-Laminated Timber";"HS22"
"9441883";"44.18.83";"HS6";"I-Beam Timber";"HS22"
"9441889";"44.18.89";"HS6";"Other Engineered Wood Products";"HS22"
"9441890";"44.18.90";"HS6";"Builder's joinery and carpentry of wood nes";"HS92,HS96,HS02,HS07,HS12"
